0,0,1,1,0,1,1,1,"[-0-, 0-0]",(!B)v(!A&!C)
0,0,1,1,1,0,0,0,"[011, 10-]",(!A&B&C)v(A&!B)
0,0,1,1,1,0,0,1,"[-00, 011, 10-]",(!B&!C)v(!A&B&C)v(A&!B)
0,0,1,1,1,0,1,0,"[0-1, 10-]",(!A&C)v(A&!B)
0,0,1,1,1,0,1,1,"[-0-, 0-1]",(!B)v(!A&C)
0,0,1,1,1,1,0,0,"[01-, 10-]",(!A&B)v(A&!B)
0,0,1,1,1,1,0,1,"[01-, 10-, -00]",(!A&B)v(A&!B)v(!B&!C)
0,0,1,1,1,1,1,0,"[01-, 10-, -01]",(!A&B)v(A&!B)v(!B&C)
0,0,1,1,1,1,1,1,"[0--, -0-]",(!A)v(!B)
0,1,0,0,0,0,0,0,"[110]",(A&B&!C)
0,1,0,0,0,0,0,1,"[000, 110]",(!A&!B&!C)v(A&B&!C)
0,1,0,0,0,0,1,0,"[001, 110]",(!A&!B&C)v(A&B&!C)
0,1,0,0,0,0,1,1,"[00-, 110]",(!A&!B)v(A&B&!C)
0,1,0,0,0,1,0,0,"[-10]",(B&!C)
0,1,0,0,0,1,0,1,"[0-0, -10]",(!A&!C)v(B&!C)
0,1,0,0,0,1,1,0,"[001, -10]",(!A&!B&C)v(B&!C)
0,1,0,0,0,1,1,1,"[00-, -10]",(!A&!B)v(B&!C)
0,1,0,0,1,0,0,0,"[011, 110]",(!A&B&C)v(A&B&!C)
0,1,0,0,1,0,0,1,"[000, 011, 110]",(!A&!B&!C)v(!A&B&C)v(A&B&!C)
0,1,0,0,1,0,1,0,"[0-1, 110]",(!A&C)v(A&B&!C)
0,1,0,0,1,0,1,1,"[00-, 0-1, 110]",(!A&!B)v(!A&C)v(A&B&!C)
0,1,0,0,1,1,0,0,"[01-, -10]",(!A&B)v(B&!C)
0,1,0,0,1,1,0,1,"[0-0, 01-, -10]",(!A&!C)v(!A&B)v(B&!C)
0,1,0,0,1,1,1,0,"[0-1, -10]",(!A&C)v(B&!C)
